"Provider","claim_count","total_reimbursed","avg_claim_value","overall_avg_claim","review_flag"
PRV56438,133,827300,6220.300751879699,1740.6793685691955,Review
PRV52808,5,31080,6216.0,1740.6793685691955,Review
PRV55452,60,372430,6207.166666666667,1740.6793685691955,Review
PRV56592,118,732240,6205.423728813559,1740.6793685691955,Review
PRV55809,10,62000,6200.0,1740.6793685691955,Review
PRV56533,15,93000,6200.0,1740.6793685691955,Review
PRV56507,42,260300,6197.619047619048,1740.6793685691955,Review
PRV51077,33,204350,6192.424242424242,1740.6793685691955,Review
PRV52047,24,148550,6189.583333333333,1740.6793685691955,Review
PRV52474,37,228770,6182.972972972973,1740.6793685691955,Review
PRV56732,28,172920,6175.714285714285,1740.6793685691955,Review
PRV55783,7,43040,6148.571428571428,1740.6793685691955,Review
PRV55482,83,509250,6135.542168674699,1740.6793685691955,Review
PRV55891,51,312730,6131.9607843137255,1740.6793685691955,Review
PRV52787,11,67000,6090.909090909091,1740.6793685691955,Review
PRV56046,20,121680,6084.0,1740.6793685691955,Review
PRV52146,40,240710,6017.75,1740.6793685691955,Review
PRV51109,3,18000,6000.0,1740.6793685691955,Review
PRV51812,1,6000,6000.0,1740.6793685691955,Review
PRV52296,2,12000,6000.0,1740.6793685691955,Review
PRV52464,2,12000,6000.0,1740.6793685691955,Review
PRV54673,1,6000,6000.0,1740.6793685691955,Review
PRV55146,1,6000,6000.0,1740.6793685691955,Review
PRV55156,1,6000,6000.0,1740.6793685691955,Review
PRV55816,1,6000,6000.0,1740.6793685691955,Review
PRV57252,3,18000,6000.0,1740.6793685691955,Review
PRV57294,2,12000,6000.0,1740.6793685691955,Review
PRV57632,1,6000,6000.0,1740.6793685691955,Review
PRV51495,141,845690,5997.801418439716,1740.6793685691955,Review
PRV51824,10,59900,5990.0,1740.6793685691955,Review
PRV55900,19,113810,5990.0,1740.6793685691955,Review
PRV53706,473,2831940,5987.188160676533,1740.6793685691955,Review
PRV56103,116,691860,5964.310344827586,1740.6793685691955,Review
PRV53297,29,171770,5923.103448275862,1740.6793685691955,Review
PRV52574,259,1533830,5922.123552123552,1740.6793685691955,Review
PRV54253,14,82850,5917.857142857143,1740.6793685691955,Review
PRV55939,51,301760,5916.862745098039,1740.6793685691955,Review
PRV52590,208,1227580,5901.826923076923,1740.6793685691955,Review
PRV53938,111,653670,5888.918918918919,1740.6793685691955,Review
PRV51390,275,1607260,5844.581818181819,1740.6793685691955,Review
PRV51588,10,58430,5843.0,1740.6793685691955,Review
PRV53746,6,35000,5833.333333333333,1740.6793685691955,Review
PRV51234,5,29000,5800.0,1740.6793685691955,Review
PRV51474,71,411260,5792.394366197183,1740.6793685691955,Review
PRV54093,89,514980,5786.29213483146,1740.6793685691955,Review
PRV54220,32,185140,5785.625,1740.6793685691955,Review
PRV54906,22,127150,5779.545454545455,1740.6793685691955,Review
PRV51067,58,334520,5767.586206896552,1740.6793685691955,Review
PRV53868,28,161420,5765.0,1740.6793685691955,Review
PRV53802,80,459870,5748.375,1740.6793685691955,Review
PRV53937,38,217970,5736.0526315789475,1740.6793685691955,Review
PRV54620,13,74520,5732.307692307692,1740.6793685691955,Review
PRV53692,244,1397600,5727.868852459016,1740.6793685691955,Review
PRV52862,76,432660,5692.894736842105,1740.6793685691955,Review
PRV52544,6,34000,5666.666666666667,1740.6793685691955,Review
PRV52123,256,1447140,5652.890625,1740.6793685691955,Review
PRV56730,54,303950,5628.7037037037035,1740.6793685691955,Review
PRV52073,64,359250,5613.28125,1740.6793685691955,Review
PRV51715,12,67340,5611.666666666667,1740.6793685691955,Review
PRV56289,5,28000,5600.0,1740.6793685691955,Review
PRV57636,5,28000,5600.0,1740.6793685691955,Review
PRV51920,18,100700,5594.444444444444,1740.6793685691955,Review
PRV56490,14,78170,5583.571428571428,1740.6793685691955,Review
PRV53070,20,111530,5576.5,1740.6793685691955,Review
PRV54821,7,39000,5571.428571428572,1740.6793685691955,Review
PRV56002,32,177810,5556.5625,1740.6793685691955,Review
PRV51960,48,266640,5555.0,1740.6793685691955,Review
PRV55495,51,282660,5542.35294117647,1740.6793685691955,Review
PRV55970,40,221400,5535.0,1740.6793685691955,Review
PRV51101,3,16600,5533.333333333333,1740.6793685691955,Review
PRV56400,9,49800,5533.333333333333,1740.6793685691955,Review
PRV57310,122,673420,5519.836065573771,1740.6793685691955,Review
PRV53380,4,22000,5500.0,1740.6793685691955,Review
PRV53861,2,11000,5500.0,1740.6793685691955,Review
PRV56543,4,22000,5500.0,1740.6793685691955,Review
PRV51614,268,1472150,5493.0970149253735,1740.6793685691955,Review
PRV56731,20,109700,5485.0,1740.6793685691955,Review
PRV53143,12,65670,5472.5,1740.6793685691955,Review
PRV55983,22,119670,5439.545454545455,1740.6793685691955,Review
PRV55813,7,38000,5428.571428571428,1740.6793685691955,Review
PRV53384,62,335120,5405.1612903225805,1740.6793685691955,Review
PRV51110,5,27000,5400.0,1740.6793685691955,Review
PRV54653,70,377740,5396.285714285715,1740.6793685691955,Review
PRV57702,15,80830,5388.666666666667,1740.6793685691955,Review
PRV55908,55,294790,5359.818181818182,1740.6793685691955,Review
PRV55157,3,16000,5333.333333333333,1740.6793685691955,Review
PRV57345,88,465320,5287.727272727273,1740.6793685691955,Review
PRV54918,166,874860,5270.240963855422,1740.6793685691955,Review
PRV53602,4,21000,5250.0,1740.6793685691955,Review
PRV57612,6,31490,5248.333333333333,1740.6793685691955,Review
PRV52003,154,806950,5239.935064935065,1740.6793685691955,Review
PRV55022,137,716850,5232.481751824817,1740.6793685691955,Review
PRV56481,128,668910,5225.859375,1740.6793685691955,Review
PRV57169,31,161880,5221.935483870968,1740.6793685691955,Review
PRV54692,72,375880,5220.555555555556,1740.6793685691955,Review
PRV54266,65,339180,5218.153846153846,1740.6793685691955,Review
PRV53590,19,98820,5201.0526315789475,1740.6793685691955,Review
PRV57223,54,280530,5195.0,1740.6793685691955,Review
PRV52188,33,171080,5184.242424242424,1740.6793685691955,Review
PRV52918,22,114010,5182.272727272727,1740.6793685691955,Review
PRV52044,79,408830,5175.06329113924,1740.6793685691955,Review
PRV52611,16,82760,5172.5,1740.6793685691955,Review
PRV56126,6,31000,5166.666666666667,1740.6793685691955,Review
PRV55547,27,139420,5163.7037037037035,1740.6793685691955,Review
PRV52152,88,454360,5163.181818181818,1740.6793685691955,Review
PRV54936,221,1139730,5157.149321266968,1740.6793685691955,Review
PRV55663,7,36000,5142.857142857143,1740.6793685691955,Review
PRV56350,158,812530,5142.594936708861,1740.6793685691955,Review
PRV53792,53,272510,5141.698113207547,1740.6793685691955,Review
PRV51612,13,66770,5136.153846153846,1740.6793685691955,Review
PRV51638,4,20490,5122.5,1740.6793685691955,Review
PRV54258,238,1217250,5114.495798319328,1740.6793685691955,Review
PRV57548,210,1069050,5090.714285714285,1740.6793685691955,Review
PRV53153,24,121630,5067.916666666667,1740.6793685691955,Review
PRV57088,10,50590,5059.0,1740.6793685691955,Review
PRV51617,22,111270,5057.727272727273,1740.6793685691955,Review
PRV52326,14,70770,5055.0,1740.6793685691955,Review
PRV53673,36,181630,5045.277777777777,1740.6793685691955,Review
PRV56570,30,150940,5031.333333333333,1740.6793685691955,Review
PRV52828,44,221050,5023.863636363636,1740.6793685691955,Review
PRV51235,2,10000,5000.0,1740.6793685691955,Review
PRV51239,1,5000,5000.0,1740.6793685691955,Review
PRV51820,5,25000,5000.0,1740.6793685691955,Review
PRV51833,3,15000,5000.0,1740.6793685691955,Review
PRV52463,1,5000,5000.0,1740.6793685691955,Review
PRV52971,3,15000,5000.0,1740.6793685691955,Review
PRV53451,5,25000,5000.0,1740.6793685691955,Review
PRV54054,1,5000,5000.0,1740.6793685691955,Review
PRV55122,1,5000,5000.0,1740.6793685691955,Review
PRV56106,2,10000,5000.0,1740.6793685691955,Review
PRV57076,2,10000,5000.0,1740.6793685691955,Review
PRV57093,1,5000,5000.0,1740.6793685691955,Review
PRV52989,177,882590,4986.38418079096,1740.6793685691955,Review
PRV56734,22,109700,4986.363636363636,1740.6793685691955,Review
PRV57340,41,204360,4984.390243902439,1740.6793685691955,Review
PRV56544,20,99630,4981.5,1740.6793685691955,Review
PRV51166,5,24870,4974.0,1740.6793685691955,Review
PRV57729,23,114300,4969.565217391304,1740.6793685691955,Review
PRV51263,44,218170,4958.409090909091,1740.6793685691955,Review
PRV53441,38,187610,4937.105263157895,1740.6793685691955,Review
PRV54367,636,3133880,4927.4842767295595,1740.6793685691955,Review
PRV52653,14,68950,4925.0,1740.6793685691955,Review
PRV54201,4,19600,4900.0,1740.6793685691955,Review
PRV55049,148,725150,4899.6621621621625,1740.6793685691955,Review
PRV56269,17,83230,4895.882352941177,1740.6793685691955,Review
PRV52634,87,424950,4884.482758620689,1740.6793685691955,Review
PRV52127,15,73050,4870.0,1740.6793685691955,Review
PRV56614,26,126100,4850.0,1740.6793685691955,Review
PRV54737,35,169510,4843.142857142857,1740.6793685691955,Review
PRV51431,49,236720,4831.0204081632655,1740.6793685691955,Review
PRV54560,98,473080,4827.34693877551,1740.6793685691955,Review
PRV54931,52,248540,4779.615384615385,1740.6793685691955,Review
PRV51146,352,1680910,4775.3125,1740.6793685691955,Review
PRV53091,4,19000,4750.0,1740.6793685691955,Review
PRV56349,61,288280,4725.901639344263,1740.6793685691955,Review
PRV54773,34,160210,4712.058823529412,1740.6793685691955,Review
PRV52898,114,535930,4701.140350877193,1740.6793685691955,Review
PRV51288,8,37360,4670.0,1740.6793685691955,Review
PRV57298,3,14000,4666.666666666667,1740.6793685691955,Review
PRV54616,5,23310,4662.0,1740.6793685691955,Review
PRV54215,31,144370,4657.096774193548,1740.6793685691955,Review
PRV51862,20,92870,4643.5,1740.6793685691955,Review
PRV54661,19,88200,4642.105263157895,1740.6793685691955,Review
PRV51951,102,473010,4637.35294117647,1740.6793685691955,Review
PRV55230,565,2612740,4624.3185840707965,1740.6793685691955,Review
PRV57341,177,816350,4612.146892655367,1740.6793685691955,Review
PRV53671,55,253590,4610.727272727273,1740.6793685691955,Review
PRV52307,175,806460,4608.342857142857,1740.6793685691955,Review
PRV57502,260,1197550,4605.961538461538,1740.6793685691955,Review
PRV53304,13,59670,4590.0,1740.6793685691955,Review
PRV51003,132,605670,4588.409090909091,1740.6793685691955,Review
PRV52998,33,151190,4581.515151515152,1740.6793685691955,Review
PRV53396,99,452600,4571.717171717171,1740.6793685691955,Review
PRV56583,24,109070,4544.583333333333,1740.6793685691955,Review
PRV53242,259,1176290,4541.660231660232,1740.6793685691955,Review
PRV57316,85,384920,4528.470588235294,1740.6793685691955,Review
PRV56726,16,72440,4527.5,1740.6793685691955,Review
PRV52289,4,18000,4500.0,1740.6793685691955,Review
PRV52803,2,9000,4500.0,1740.6793685691955,Review
PRV57560,2,9000,4500.0,1740.6793685691955,Review
PRV56763,26,116490,4480.384615384615,1740.6793685691955,Review
PRV53769,377,1685180,4469.9734748010615,1740.6793685691955,Review
PRV57215,11,48970,4451.818181818182,1740.6793685691955,Review
PRV52841,3,13320,4440.0,1740.6793685691955,Review
PRV52148,78,345150,4425.0,1740.6793685691955,Review
PRV54348,217,959880,4423.410138248848,1740.6793685691955,Review
PRV55236,54,237260,4393.7037037037035,1740.6793685691955,Review
PRV51059,96,421060,4386.041666666667,1740.6793685691955,Review
PRV54102,23,100720,4379.130434782609,1740.6793685691955,Review
PRV51173,22,96290,4376.818181818182,1740.6793685691955,Review
PRV52128,113,492550,4358.849557522124,1740.6793685691955,Review
PRV51318,3,13000,4333.333333333333,1740.6793685691955,Review
PRV51442,6,25970,4328.333333333333,1740.6793685691955,Review
PRV51030,171,739760,4326.081871345029,1740.6793685691955,Review
PRV52308,87,374760,4307.586206896552,1740.6793685691955,Review
PRV54337,149,640510,4298.724832214765,1740.6793685691955,Review
PRV54933,64,273200,4268.75,1740.6793685691955,Review
PRV56014,34,145050,4266.176470588235,1740.6793685691955,Review
PRV57364,10,42650,4265.0,1740.6793685691955,Review
PRV57369,28,119350,4262.5,1740.6793685691955,Review
PRV56768,4,17000,4250.0,1740.6793685691955,Review
PRV54208,27,114160,4228.148148148148,1740.6793685691955,Review
PRV56140,31,130600,4212.903225806452,1740.6793685691955,Review
PRV52142,59,248520,4212.203389830508,1740.6793685691955,Review
PRV56478,152,638850,4202.960526315789,1740.6793685691955,Review
PRV54649,75,315080,4201.066666666667,1740.6793685691955,Review
PRV53959,214,896830,4190.794392523365,1740.6793685691955,Review
PRV54950,18,75400,4188.888888888889,1740.6793685691955,Review
PRV51001,25,104640,4185.6,1740.6793685691955,Review
PRV53381,33,138120,4185.454545454545,1740.6793685691955,Review
PRV54426,24,100390,4182.916666666667,1740.6793685691955,Review
PRV53007,96,400540,4172.291666666667,1740.6793685691955,Review
PRV56753,24,100080,4170.0,1740.6793685691955,Review
PRV52131,84,349760,4163.809523809524,1740.6793685691955,Review
PRV54901,25,103960,4158.4,1740.6793685691955,Review
PRV51842,294,1220600,4151.700680272109,1740.6793685691955,Review
PRV53683,9,37300,4144.444444444444,1740.6793685691955,Review
PRV53951,54,223620,4141.111111111111,1740.6793685691955,Review
PRV51249,126,521330,4137.539682539683,1740.6793685691955,Review
PRV53885,12,49630,4135.833333333333,1740.6793685691955,Review
PRV54425,18,74300,4127.777777777777,1740.6793685691955,Review
PRV52398,48,197890,4122.708333333333,1740.6793685691955,Review
PRV55519,23,94710,4117.826086956522,1740.6793685691955,Review
PRV51619,19,78150,4113.1578947368425,1740.6793685691955,Review
PRV51449,17,69780,4104.705882352941,1740.6793685691955,Review
PRV51626,9,36920,4102.222222222223,1740.6793685691955,Review
PRV53787,74,303480,4101.081081081081,1740.6793685691955,Review
PRV57033,53,217330,4100.566037735849,1740.6793685691955,Review
PRV54999,10,40940,4094.0,1740.6793685691955,Review
PRV55826,26,106390,4091.923076923077,1740.6793685691955,Review
PRV56170,18,73370,4076.1111111111113,1740.6793685691955,Review
PRV51446,24,97390,4057.9166666666665,1740.6793685691955,Review
PRV57113,7,28350,4050.0,1740.6793685691955,Review
PRV51823,11,44530,4048.181818181818,1740.6793685691955,Review
PRV52556,115,464760,4041.391304347826,1740.6793685691955,Review
PRV55194,421,1700900,4040.142517814727,1740.6793685691955,Review
PRV57527,165,665500,4033.3333333333335,1740.6793685691955,Review
PRV55846,127,511670,4028.8976377952754,1740.6793685691955,Review
PRV51551,28,112800,4028.5714285714284,1740.6793685691955,Review
PRV52181,27,108640,4023.703703703704,1740.6793685691955,Review
PRV52621,45,180280,4006.222222222222,1740.6793685691955,Review
PRV51399,211,845070,4005.071090047393,1740.6793685691955,Review
PRV51711,1,4000,4000.0,1740.6793685691955,Review
PRV52970,1,4000,4000.0,1740.6793685691955,Review
PRV53600,1,4000,4000.0,1740.6793685691955,Review
PRV54326,5,20000,4000.0,1740.6793685691955,Review
PRV56774,1,4000,4000.0,1740.6793685691955,Review
PRV56902,1,4000,4000.0,1740.6793685691955,Review
PRV52359,107,426430,3985.3271028037384,1740.6793685691955,Review
PRV56746,43,171030,3977.4418604651164,1740.6793685691955,Review
PRV55005,130,516780,3975.230769230769,1740.6793685691955,Review
PRV56664,15,59600,3973.3333333333335,1740.6793685691955,Review
PRV51876,61,242320,3972.4590163934427,1740.6793685691955,Review
PRV57102,16,63450,3965.625,1740.6793685691955,Review
PRV55903,50,197820,3956.4,1740.6793685691955,Review
PRV52868,110,434120,3946.5454545454545,1740.6793685691955,Review
PRV56749,28,110210,3936.0714285714284,1740.6793685691955,Review
PRV55433,87,342020,3931.264367816092,1740.6793685691955,Review
PRV51863,73,286700,3927.3972602739727,1740.6793685691955,Review
PRV54925,122,478870,3925.1639344262294,1740.6793685691955,Review
PRV56445,55,215750,3922.7272727272725,1740.6793685691955,Review
PRV52151,121,474110,3918.2644628099174,1740.6793685691955,Review
PRV51549,21,82110,3910.0,1740.6793685691955,Review
PRV53808,493,1927250,3909.2292089249495,1740.6793685691955,Review
PRV54640,19,74260,3908.4210526315787,1740.6793685691955,Review
PRV52396,40,156300,3907.5,1740.6793685691955,Review
PRV57120,48,187050,3896.875,1740.6793685691955,Review
PRV54779,31,120680,3892.9032258064517,1740.6793685691955,Review
PRV52119,52,202380,3891.923076923077,1740.6793685691955,Review
PRV51639,29,112520,3880.0,1740.6793685691955,Review
PRV54896,159,616860,3879.622641509434,1740.6793685691955,Review
PRV56703,48,186070,3876.4583333333335,1740.6793685691955,Review
PRV56877,44,170410,3872.9545454545455,1740.6793685691955,Review
PRV54559,66,255560,3872.121212121212,1740.6793685691955,Review
PRV54787,77,297820,3867.7922077922076,1740.6793685691955,Review
PRV57372,32,123750,3867.1875,1740.6793685691955,Review
PRV53884,269,1039970,3866.059479553903,1740.6793685691955,Review
PRV52028,18,69530,3862.777777777778,1740.6793685691955,Review
PRV55381,45,173700,3860.0,1740.6793685691955,Review
PRV52065,325,1250280,3847.0153846153844,1740.6793685691955,Review
PRV56421,133,510750,3840.2255639097743,1740.6793685691955,Review
PRV56588,269,1030600,3831.2267657992566,1740.6793685691955,Review
PRV55209,762,2914700,3825.0656167979005,1740.6793685691955,Review
PRV57704,7,26770,3824.285714285714,1740.6793685691955,Review
PRV56705,16,61120,3820.0,1740.6793685691955,Review
PRV52295,5,19000,3800.0,1740.6793685691955,Review
PRV53266,257,974110,3790.3112840466924,1740.6793685691955,Review
PRV54781,205,776560,3788.0975609756097,1740.6793685691955,Review
PRV57427,30,113590,3786.3333333333335,1740.6793685691955,Review
PRV55437,106,400250,3775.943396226415,1740.6793685691955,Review
PRV53401,303,1143010,3772.3102310231025,1740.6793685691955,Review
PRV55944,26,97870,3764.230769230769,1740.6793685691955,Review
PRV56630,159,597230,3756.1635220125786,1740.6793685691955,Review
PRV53444,27,101300,3751.8518518518517,1740.6793685691955,Review
PRV51647,12,44940,3745.0,1740.6793685691955,Review
PRV53136,43,161020,3744.6511627906975,1740.6793685691955,Review
PRV53489,20,74870,3743.5,1740.6793685691955,Review
PRV57231,48,179300,3735.4166666666665,1740.6793685691955,Review
PRV55709,43,160590,3734.6511627906975,1740.6793685691955,Review
PRV57307,38,141740,3730.0,1740.6793685691955,Review
PRV53131,13,48330,3717.6923076923076,1740.6793685691955,Review
PRV54390,95,352760,3713.2631578947367,1740.6793685691955,Review
PRV57234,24,89100,3712.5,1740.6793685691955,Review
PRV54834,16,59300,3706.25,1740.6793685691955,Review
PRV57127,22,81530,3705.909090909091,1740.6793685691955,Review
PRV53040,14,51800,3700.0,1740.6793685691955,Review
